component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEHF02,1997-03-01,114.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-04-01,111.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-05-01,109.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-06-01,112.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-07-01,113.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-08-01,112,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-09-01,114.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-10-01,116.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-11-01,117.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1997-12-01,115.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-01-01,113.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-02-01,111.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-03-01,114,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-04-01,114.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-05-01,114,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-06-01,112.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-07-01,112.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-08-01,112.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-09-01,111.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-10-01,111,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-11-01,110.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1998-12-01,111,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-01-01,110.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-02-01,111.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-03-01,111.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-04-01,110.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-05-01,110.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-06-01,111.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-07-01,112.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-08-01,114.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-09-01,117.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-10-01,116.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-11-01,116.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,1999-12-01,113.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-01-01,114.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-02-01,117.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-03-01,118.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-04-01,120,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-05-01,121.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-06-01,130,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-07-01,135.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-08-01,134.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-09-01,141.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-10-01,148.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-11-01,146.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2000-12-01,155.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-01-01,181.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-02-01,182.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-03-01,177.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-04-01,173.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-05-01,173.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-06-01,163.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-07-01,155.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-08-01,149.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-09-01,142.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-10-01,133.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-11-01,134,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2001-12-01,133,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-01-01,131.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-02-01,131.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-03-01,132.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-04-01,135.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-05-01,135.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-06-01,133.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-07-01,133.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-08-01,133.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-09-01,135,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-10-01,138.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-11-01,139.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2002-12-01,142.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-01-01,144.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-02-01,154,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-03-01,176.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-04-01,170.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-05-01,168.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-06-01,171.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-07-01,170.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-08-01,169.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-09-01,171.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-10-01,168.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-11-01,164.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2003-12-01,166.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-01-01,170.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-02-01,174.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-03-01,170.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-04-01,171.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-05-01,173.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-06-01,180.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-07-01,181.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-08-01,184.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-09-01,181.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-10-01,183.1,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-11-01,194.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2004-12-01,194.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-01-01,187.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-02-01,191,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-03-01,190.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-04-01,199.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-05-01,199.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-06-01,194.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-07-01,201.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-08-01,207.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-09-01,233.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-10-01,264.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-11-01,262.4,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2005-12-01,251.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-01-01,254.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-02-01,241.8,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-03-01,230.2,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-04-01,222,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-05-01,219.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-06-01,209.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-07-01,208.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-08-01,212.6,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-09-01,219.5,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-10-01,201.7,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-11-01,211.3,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2006-12-01,216.9,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-01-01,213.557,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-02-01,216.694,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-03-01,223.399,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-04-01,222.194,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-05-01,222.76,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-06-01,224.278,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-07-01,218.714,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-08-01,213.518,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-09-01,213.698,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-10-01,213.702,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-11-01,215.29,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2007-12-01,216.025,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-01-01,214.073,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-02-01,223.153,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-03-01,232.879,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-04-01,246.21,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-05-01,259.948,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-06-01,273.919,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-07-01,289.89,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-08-01,276.231,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-09-01,255.664,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-10-01,243.365,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-11-01,232.007,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2008-12-01,228.846,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-01-01,223.325,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-02-01,214.905,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-03-01,204.324,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-04-01,193.955,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-05-01,183.394,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-06-01,185.149,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-07-01,185.124,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-08-01,184.219,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-09-01,182.685,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-10-01,185.475,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-11-01,191.664,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2009-12-01,188.411,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2010-01-01,194.326,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2010-02-01,195.254,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2010-03-01,192.898,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2010-04-01,188.815,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHF02,2010-05-01,190.306,Consumer Price Index for All Urban Consumers: Utility (Piped) Gas Service in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
