date,series_id,value,maturity,duration
1999-08-01,GS10,5.94,10y,10-Year Treasury Rate
1999-09-01,GS10,5.92,10y,10-Year Treasury Rate
1999-10-01,GS10,6.11,10y,10-Year Treasury Rate
1999-11-01,GS10,6.03,10y,10-Year Treasury Rate
1999-12-01,GS10,6.28,10y,10-Year Treasury Rate
2000-01-01,GS10,6.66,10y,10-Year Treasury Rate
2000-02-01,GS10,6.52,10y,10-Year Treasury Rate
2000-03-01,GS10,6.26,10y,10-Year Treasury Rate
2000-04-01,GS10,5.99,10y,10-Year Treasury Rate
2000-05-01,GS10,6.44,10y,10-Year Treasury Rate
2000-06-01,GS10,6.1,10y,10-Year Treasury Rate
2000-07-01,GS10,6.05,10y,10-Year Treasury Rate
2000-08-01,GS10,5.83,10y,10-Year Treasury Rate
2000-09-01,GS10,5.8,10y,10-Year Treasury Rate
2000-10-01,GS10,5.74,10y,10-Year Treasury Rate
2000-11-01,GS10,5.72,10y,10-Year Treasury Rate
2000-12-01,GS10,5.24,10y,10-Year Treasury Rate
2001-01-01,GS10,5.16,10y,10-Year Treasury Rate
2001-02-01,GS10,5.1,10y,10-Year Treasury Rate
2001-03-01,GS10,4.89,10y,10-Year Treasury Rate
2001-04-01,GS10,5.14,10y,10-Year Treasury Rate
2001-05-01,GS10,5.39,10y,10-Year Treasury Rate
2001-06-01,GS10,5.28,10y,10-Year Treasury Rate
2001-07-01,GS10,5.24,10y,10-Year Treasury Rate
2001-08-01,GS10,4.97,10y,10-Year Treasury Rate
2001-09-01,GS10,4.73,10y,10-Year Treasury Rate
2001-10-01,GS10,4.57,10y,10-Year Treasury Rate
2001-11-01,GS10,4.65,10y,10-Year Treasury Rate
2001-12-01,GS10,5.09,10y,10-Year Treasury Rate
2002-01-01,GS10,5.04,10y,10-Year Treasury Rate
2002-02-01,GS10,4.91,10y,10-Year Treasury Rate
2002-03-01,GS10,5.28,10y,10-Year Treasury Rate
2002-04-01,GS10,5.21,10y,10-Year Treasury Rate
2002-05-01,GS10,5.16,10y,10-Year Treasury Rate
2002-06-01,GS10,4.93,10y,10-Year Treasury Rate
2002-07-01,GS10,4.65,10y,10-Year Treasury Rate
2002-08-01,GS10,4.26,10y,10-Year Treasury Rate
2002-09-01,GS10,3.87,10y,10-Year Treasury Rate
2002-10-01,GS10,3.94,10y,10-Year Treasury Rate
2002-11-01,GS10,4.05,10y,10-Year Treasury Rate
2002-12-01,GS10,4.03,10y,10-Year Treasury Rate
2003-01-01,GS10,4.05,10y,10-Year Treasury Rate
2003-02-01,GS10,3.9,10y,10-Year Treasury Rate
2003-03-01,GS10,3.81,10y,10-Year Treasury Rate
2003-04-01,GS10,3.96,10y,10-Year Treasury Rate
2003-05-01,GS10,3.57,10y,10-Year Treasury Rate
2003-06-01,GS10,3.33,10y,10-Year Treasury Rate
2003-07-01,GS10,3.98,10y,10-Year Treasury Rate
2003-08-01,GS10,4.45,10y,10-Year Treasury Rate
2003-09-01,GS10,4.27,10y,10-Year Treasury Rate
2003-10-01,GS10,4.29,10y,10-Year Treasury Rate
2003-11-01,GS10,4.3,10y,10-Year Treasury Rate
2003-12-01,GS10,4.27,10y,10-Year Treasury Rate
2004-01-01,GS10,4.15,10y,10-Year Treasury Rate
2004-02-01,GS10,4.08,10y,10-Year Treasury Rate
2004-03-01,GS10,3.83,10y,10-Year Treasury Rate
2004-04-01,GS10,4.35,10y,10-Year Treasury Rate
2004-05-01,GS10,4.72,10y,10-Year Treasury Rate
2004-06-01,GS10,4.73,10y,10-Year Treasury Rate
2004-07-01,GS10,4.5,10y,10-Year Treasury Rate
2004-08-01,GS10,4.28,10y,10-Year Treasury Rate
2004-09-01,GS10,4.13,10y,10-Year Treasury Rate
2004-10-01,GS10,4.1,10y,10-Year Treasury Rate
2004-11-01,GS10,4.19,10y,10-Year Treasury Rate
2004-12-01,GS10,4.23,10y,10-Year Treasury Rate
2005-01-01,GS10,4.22,10y,10-Year Treasury Rate
2005-02-01,GS10,4.17,10y,10-Year Treasury Rate
2005-03-01,GS10,4.5,10y,10-Year Treasury Rate
2005-04-01,GS10,4.34,10y,10-Year Treasury Rate
2005-05-01,GS10,4.14,10y,10-Year Treasury Rate
2005-06-01,GS10,4,10y,10-Year Treasury Rate
2005-07-01,GS10,4.18,10y,10-Year Treasury Rate
2005-08-01,GS10,4.26,10y,10-Year Treasury Rate
2005-09-01,GS10,4.2,10y,10-Year Treasury Rate
2005-10-01,GS10,4.46,10y,10-Year Treasury Rate
2005-11-01,GS10,4.54,10y,10-Year Treasury Rate
2005-12-01,GS10,4.47,10y,10-Year Treasury Rate
2006-01-01,GS10,4.42,10y,10-Year Treasury Rate
2006-02-01,GS10,4.57,10y,10-Year Treasury Rate
2006-03-01,GS10,4.72,10y,10-Year Treasury Rate
2006-04-01,GS10,4.99,10y,10-Year Treasury Rate
2006-05-01,GS10,5.11,10y,10-Year Treasury Rate
2006-06-01,GS10,5.11,10y,10-Year Treasury Rate
2006-07-01,GS10,5.09,10y,10-Year Treasury Rate
2006-08-01,GS10,4.88,10y,10-Year Treasury Rate
2006-09-01,GS10,4.72,10y,10-Year Treasury Rate
2006-10-01,GS10,4.73,10y,10-Year Treasury Rate
2006-11-01,GS10,4.6,10y,10-Year Treasury Rate
2006-12-01,GS10,4.56,10y,10-Year Treasury Rate
2007-01-01,GS10,4.76,10y,10-Year Treasury Rate
2007-02-01,GS10,4.72,10y,10-Year Treasury Rate
2007-03-01,GS10,4.56,10y,10-Year Treasury Rate
2007-04-01,GS10,4.69,10y,10-Year Treasury Rate
2007-05-01,GS10,4.75,10y,10-Year Treasury Rate
2007-06-01,GS10,5.1,10y,10-Year Treasury Rate
2007-07-01,GS10,5,10y,10-Year Treasury Rate
2007-08-01,GS10,4.67,10y,10-Year Treasury Rate
2007-09-01,GS10,4.52,10y,10-Year Treasury Rate
2007-10-01,GS10,4.53,10y,10-Year Treasury Rate
2007-11-01,GS10,4.15,10y,10-Year Treasury Rate
2007-12-01,GS10,4.1,10y,10-Year Treasury Rate
2008-01-01,GS10,3.74,10y,10-Year Treasury Rate
2008-02-01,GS10,3.74,10y,10-Year Treasury Rate
2008-03-01,GS10,3.51,10y,10-Year Treasury Rate
2008-04-01,GS10,3.68,10y,10-Year Treasury Rate
2008-05-01,GS10,3.88,10y,10-Year Treasury Rate
2008-06-01,GS10,4.1,10y,10-Year Treasury Rate
2008-07-01,GS10,4.01,10y,10-Year Treasury Rate
2008-08-01,GS10,3.89,10y,10-Year Treasury Rate
2008-09-01,GS10,3.69,10y,10-Year Treasury Rate
2008-10-01,GS10,3.81,10y,10-Year Treasury Rate
2008-11-01,GS10,3.53,10y,10-Year Treasury Rate
2008-12-01,GS10,2.42,10y,10-Year Treasury Rate
2009-01-01,GS10,2.52,10y,10-Year Treasury Rate
2009-02-01,GS10,2.87,10y,10-Year Treasury Rate
2009-03-01,GS10,2.82,10y,10-Year Treasury Rate
2009-04-01,GS10,2.93,10y,10-Year Treasury Rate
2009-05-01,GS10,3.29,10y,10-Year Treasury Rate
2009-06-01,GS10,3.72,10y,10-Year Treasury Rate
2009-07-01,GS10,3.56,10y,10-Year Treasury Rate
2009-08-01,GS10,3.59,10y,10-Year Treasury Rate
2009-09-01,GS10,3.4,10y,10-Year Treasury Rate
2009-10-01,GS10,3.39,10y,10-Year Treasury Rate
2009-11-01,GS10,3.4,10y,10-Year Treasury Rate
2009-12-01,GS10,3.59,10y,10-Year Treasury Rate
2010-01-01,GS10,3.73,10y,10-Year Treasury Rate
2010-02-01,GS10,3.69,10y,10-Year Treasury Rate
2010-03-01,GS10,3.73,10y,10-Year Treasury Rate
2010-04-01,GS10,3.85,10y,10-Year Treasury Rate
2010-05-01,GS10,3.42,10y,10-Year Treasury Rate
2010-06-01,GS10,3.2,10y,10-Year Treasury Rate
2010-07-01,GS10,3.01,10y,10-Year Treasury Rate
2010-08-01,GS10,2.7,10y,10-Year Treasury Rate
2010-09-01,GS10,2.65,10y,10-Year Treasury Rate
2010-10-01,GS10,2.54,10y,10-Year Treasury Rate
2010-11-01,GS10,2.76,10y,10-Year Treasury Rate
2010-12-01,GS10,3.29,10y,10-Year Treasury Rate
2011-01-01,GS10,3.39,10y,10-Year Treasury Rate
2011-02-01,GS10,3.58,10y,10-Year Treasury Rate
2011-03-01,GS10,3.41,10y,10-Year Treasury Rate
2011-04-01,GS10,3.46,10y,10-Year Treasury Rate
2011-05-01,GS10,3.17,10y,10-Year Treasury Rate
2011-06-01,GS10,3,10y,10-Year Treasury Rate
2011-07-01,GS10,3,10y,10-Year Treasury Rate
2011-08-01,GS10,2.3,10y,10-Year Treasury Rate
2011-09-01,GS10,1.98,10y,10-Year Treasury Rate
2011-10-01,GS10,2.15,10y,10-Year Treasury Rate
2011-11-01,GS10,2.01,10y,10-Year Treasury Rate
2011-12-01,GS10,1.98,10y,10-Year Treasury Rate
2012-01-01,GS10,1.97,10y,10-Year Treasury Rate
2012-02-01,GS10,1.97,10y,10-Year Treasury Rate
2012-03-01,GS10,2.17,10y,10-Year Treasury Rate
2012-04-01,GS10,2.05,10y,10-Year Treasury Rate
2012-05-01,GS10,1.8,10y,10-Year Treasury Rate
2012-06-01,GS10,1.62,10y,10-Year Treasury Rate
2012-07-01,GS10,1.53,10y,10-Year Treasury Rate
2012-08-01,GS10,1.68,10y,10-Year Treasury Rate
2012-09-01,GS10,1.72,10y,10-Year Treasury Rate
2012-10-01,GS10,1.75,10y,10-Year Treasury Rate
2012-11-01,GS10,1.65,10y,10-Year Treasury Rate
2012-12-01,GS10,1.72,10y,10-Year Treasury Rate
2013-01-01,GS10,1.91,10y,10-Year Treasury Rate
2013-02-01,GS10,1.98,10y,10-Year Treasury Rate
2013-03-01,GS10,1.96,10y,10-Year Treasury Rate
2013-04-01,GS10,1.76,10y,10-Year Treasury Rate
2013-05-01,GS10,1.93,10y,10-Year Treasury Rate
2013-06-01,GS10,2.3,10y,10-Year Treasury Rate
2013-07-01,GS10,2.58,10y,10-Year Treasury Rate
2013-08-01,GS10,2.74,10y,10-Year Treasury Rate
2013-09-01,GS10,2.81,10y,10-Year Treasury Rate
2013-10-01,GS10,2.62,10y,10-Year Treasury Rate
2013-11-01,GS10,2.72,10y,10-Year Treasury Rate
2013-12-01,GS10,2.9,10y,10-Year Treasury Rate
2014-01-01,GS10,2.86,10y,10-Year Treasury Rate
2014-02-01,GS10,2.71,10y,10-Year Treasury Rate
2014-03-01,GS10,2.72,10y,10-Year Treasury Rate
2014-04-01,GS10,2.71,10y,10-Year Treasury Rate
2014-05-01,GS10,2.56,10y,10-Year Treasury Rate
2014-06-01,GS10,2.6,10y,10-Year Treasury Rate
2014-07-01,GS10,2.54,10y,10-Year Treasury Rate
2014-08-01,GS10,2.42,10y,10-Year Treasury Rate
2014-09-01,GS10,2.53,10y,10-Year Treasury Rate
2014-10-01,GS10,2.3,10y,10-Year Treasury Rate
2014-11-01,GS10,2.33,10y,10-Year Treasury Rate
2014-12-01,GS10,2.21,10y,10-Year Treasury Rate
2015-01-01,GS10,1.88,10y,10-Year Treasury Rate
2015-02-01,GS10,1.98,10y,10-Year Treasury Rate
2015-03-01,GS10,2.04,10y,10-Year Treasury Rate
2015-04-01,GS10,1.94,10y,10-Year Treasury Rate
2015-05-01,GS10,2.2,10y,10-Year Treasury Rate
2015-06-01,GS10,2.36,10y,10-Year Treasury Rate
2015-07-01,GS10,2.32,10y,10-Year Treasury Rate
2015-08-01,GS10,2.17,10y,10-Year Treasury Rate
2015-09-01,GS10,2.17,10y,10-Year Treasury Rate
2015-10-01,GS10,2.07,10y,10-Year Treasury Rate
2015-11-01,GS10,2.26,10y,10-Year Treasury Rate
2015-12-01,GS10,2.24,10y,10-Year Treasury Rate
2016-01-01,GS10,2.09,10y,10-Year Treasury Rate
2016-02-01,GS10,1.78,10y,10-Year Treasury Rate
2016-03-01,GS10,1.89,10y,10-Year Treasury Rate
2016-04-01,GS10,1.81,10y,10-Year Treasury Rate
2016-05-01,GS10,1.81,10y,10-Year Treasury Rate
2016-06-01,GS10,1.64,10y,10-Year Treasury Rate
2016-07-01,GS10,1.5,10y,10-Year Treasury Rate
2016-08-01,GS10,1.56,10y,10-Year Treasury Rate
2016-09-01,GS10,1.63,10y,10-Year Treasury Rate
2016-10-01,GS10,1.76,10y,10-Year Treasury Rate
2016-11-01,GS10,2.14,10y,10-Year Treasury Rate
2016-12-01,GS10,2.49,10y,10-Year Treasury Rate
2017-01-01,GS10,2.43,10y,10-Year Treasury Rate
2017-02-01,GS10,2.42,10y,10-Year Treasury Rate
2017-03-01,GS10,2.48,10y,10-Year Treasury Rate
2017-04-01,GS10,2.3,10y,10-Year Treasury Rate
2017-05-01,GS10,2.3,10y,10-Year Treasury Rate
2017-06-01,GS10,2.19,10y,10-Year Treasury Rate
2017-07-01,GS10,2.32,10y,10-Year Treasury Rate
2017-08-01,GS10,2.21,10y,10-Year Treasury Rate
2017-09-01,GS10,2.2,10y,10-Year Treasury Rate
2017-10-01,GS10,2.36,10y,10-Year Treasury Rate
2017-11-01,GS10,2.35,10y,10-Year Treasury Rate
2017-12-01,GS10,2.4,10y,10-Year Treasury Rate
2018-01-01,GS10,2.58,10y,10-Year Treasury Rate
2018-02-01,GS10,2.86,10y,10-Year Treasury Rate
2018-03-01,GS10,2.84,10y,10-Year Treasury Rate
2018-04-01,GS10,2.87,10y,10-Year Treasury Rate
2018-05-01,GS10,2.98,10y,10-Year Treasury Rate
2018-06-01,GS10,2.91,10y,10-Year Treasury Rate
2018-07-01,GS10,2.89,10y,10-Year Treasury Rate
2018-08-01,GS10,2.89,10y,10-Year Treasury Rate
2018-09-01,GS10,3,10y,10-Year Treasury Rate
2018-10-01,GS10,3.15,10y,10-Year Treasury Rate
2018-11-01,GS10,3.12,10y,10-Year Treasury Rate
2018-12-01,GS10,2.83,10y,10-Year Treasury Rate
2019-01-01,GS10,2.71,10y,10-Year Treasury Rate
2019-02-01,GS10,2.68,10y,10-Year Treasury Rate
2019-03-01,GS10,2.57,10y,10-Year Treasury Rate
2019-04-01,GS10,2.53,10y,10-Year Treasury Rate
2019-05-01,GS10,2.4,10y,10-Year Treasury Rate
2019-06-01,GS10,2.07,10y,10-Year Treasury Rate
2019-07-01,GS10,2.06,10y,10-Year Treasury Rate
2019-08-01,GS10,1.63,10y,10-Year Treasury Rate
2019-09-01,GS10,1.7,10y,10-Year Treasury Rate
2019-10-01,GS10,1.71,10y,10-Year Treasury Rate
2019-11-01,GS10,1.81,10y,10-Year Treasury Rate
2019-12-01,GS10,1.86,10y,10-Year Treasury Rate
2020-01-01,GS10,1.76,10y,10-Year Treasury Rate
2020-02-01,GS10,1.5,10y,10-Year Treasury Rate
2020-03-01,GS10,0.87,10y,10-Year Treasury Rate
2020-04-01,GS10,0.66,10y,10-Year Treasury Rate
2020-05-01,GS10,0.67,10y,10-Year Treasury Rate
2020-06-01,GS10,0.73,10y,10-Year Treasury Rate
2020-07-01,GS10,0.62,10y,10-Year Treasury Rate
2020-08-01,GS10,0.65,10y,10-Year Treasury Rate
2020-09-01,GS10,0.68,10y,10-Year Treasury Rate
2020-10-01,GS10,0.79,10y,10-Year Treasury Rate
2020-11-01,GS10,0.87,10y,10-Year Treasury Rate
2020-12-01,GS10,0.93,10y,10-Year Treasury Rate
2021-01-01,GS10,1.08,10y,10-Year Treasury Rate
2021-02-01,GS10,1.26,10y,10-Year Treasury Rate
2021-03-01,GS10,1.61,10y,10-Year Treasury Rate
2021-04-01,GS10,1.64,10y,10-Year Treasury Rate
2021-05-01,GS10,1.62,10y,10-Year Treasury Rate
2021-06-01,GS10,1.52,10y,10-Year Treasury Rate
2021-07-01,GS10,1.32,10y,10-Year Treasury Rate
2021-08-01,GS10,1.28,10y,10-Year Treasury Rate
1960-01-01,GS20,4.42,20y,20-Year Treasury Rate
1960-02-01,GS20,4.28,20y,20-Year Treasury Rate
1960-03-01,GS20,4.14,20y,20-Year Treasury Rate
1960-04-01,GS20,4.23,20y,20-Year Treasury Rate
1960-05-01,GS20,4.2,20y,20-Year Treasury Rate
1960-06-01,GS20,4.04,20y,20-Year Treasury Rate
1960-07-01,GS20,3.91,20y,20-Year Treasury Rate
1960-08-01,GS20,3.84,20y,20-Year Treasury Rate
1960-09-01,GS20,3.86,20y,20-Year Treasury Rate
1960-10-01,GS20,3.92,20y,20-Year Treasury Rate
1960-11-01,GS20,3.96,20y,20-Year Treasury Rate
1960-12-01,GS20,3.91,20y,20-Year Treasury Rate
1961-01-01,GS20,3.9,20y,20-Year Treasury Rate
1961-02-01,GS20,3.84,20y,20-Year Treasury Rate
1961-03-01,GS20,3.81,20y,20-Year Treasury Rate
1961-04-01,GS20,3.81,20y,20-Year Treasury Rate
1961-05-01,GS20,3.74,20y,20-Year Treasury Rate
1961-06-01,GS20,3.89,20y,20-Year Treasury Rate
1961-07-01,GS20,3.93,20y,20-Year Treasury Rate
1961-08-01,GS20,4.04,20y,20-Year Treasury Rate
1961-09-01,GS20,4.04,20y,20-Year Treasury Rate
1961-10-01,GS20,4.01,20y,20-Year Treasury Rate
1961-11-01,GS20,4,20y,20-Year Treasury Rate
1961-12-01,GS20,4.07,20y,20-Year Treasury Rate
1962-01-01,GS20,4.1,20y,20-Year Treasury Rate
1962-02-01,GS20,4.12,20y,20-Year Treasury Rate
1962-03-01,GS20,4.04,20y,20-Year Treasury Rate
1962-04-01,GS20,3.93,20y,20-Year Treasury Rate
1962-05-01,GS20,3.92,20y,20-Year Treasury Rate
1962-06-01,GS20,3.96,20y,20-Year Treasury Rate
1962-07-01,GS20,4.05,20y,20-Year Treasury Rate
1962-08-01,GS20,4.01,20y,20-Year Treasury Rate
1962-09-01,GS20,4,20y,20-Year Treasury Rate
1962-10-01,GS20,3.94,20y,20-Year Treasury Rate
1962-11-01,GS20,3.93,20y,20-Year Treasury Rate
1962-12-01,GS20,3.92,20y,20-Year Treasury Rate
1963-01-01,GS20,3.94,20y,20-Year Treasury Rate
1963-02-01,GS20,3.97,20y,20-Year Treasury Rate
1963-03-01,GS20,3.98,20y,20-Year Treasury Rate
1963-04-01,GS20,4.03,20y,20-Year Treasury Rate
1963-05-01,GS20,4.02,20y,20-Year Treasury Rate
1963-06-01,GS20,4.02,20y,20-Year Treasury Rate
1963-07-01,GS20,4.06,20y,20-Year Treasury Rate
1963-08-01,GS20,4.03,20y,20-Year Treasury Rate
1963-09-01,GS20,4.09,20y,20-Year Treasury Rate
1963-10-01,GS20,4.12,20y,20-Year Treasury Rate
1963-11-01,GS20,4.16,20y,20-Year Treasury Rate
1963-12-01,GS20,4.19,20y,20-Year Treasury Rate
1964-01-01,GS20,4.19,20y,20-Year Treasury Rate
1964-02-01,GS20,4.17,20y,20-Year Treasury Rate
1964-03-01,GS20,4.22,20y,20-Year Treasury Rate
1964-04-01,GS20,4.24,20y,20-Year Treasury Rate
1964-05-01,GS20,4.2,20y,20-Year Treasury Rate
1964-06-01,GS20,4.17,20y,20-Year Treasury Rate
1964-07-01,GS20,4.16,20y,20-Year Treasury Rate
1964-08-01,GS20,4.18,20y,20-Year Treasury Rate
1964-09-01,GS20,4.2,20y,20-Year Treasury Rate
1964-10-01,GS20,4.2,20y,20-Year Treasury Rate
1964-11-01,GS20,4.17,20y,20-Year Treasury Rate
1964-12-01,GS20,4.18,20y,20-Year Treasury Rate
1965-01-01,GS20,4.19,20y,20-Year Treasury Rate
1965-02-01,GS20,4.21,20y,20-Year Treasury Rate
1965-03-01,GS20,4.2,20y,20-Year Treasury Rate
1965-04-01,GS20,4.2,20y,20-Year Treasury Rate
1965-05-01,GS20,4.21,20y,20-Year Treasury Rate
1965-06-01,GS20,4.21,20y,20-Year Treasury Rate
1965-07-01,GS20,4.21,20y,20-Year Treasury Rate
1965-08-01,GS20,4.25,20y,20-Year Treasury Rate
1965-09-01,GS20,4.3,20y,20-Year Treasury Rate
1965-10-01,GS20,4.32,20y,20-Year Treasury Rate
1965-11-01,GS20,4.4,20y,20-Year Treasury Rate
1965-12-01,GS20,4.5,20y,20-Year Treasury Rate
1966-01-01,GS20,4.52,20y,20-Year Treasury Rate
1966-02-01,GS20,4.71,20y,20-Year Treasury Rate
1966-03-01,GS20,4.72,20y,20-Year Treasury Rate
1966-04-01,GS20,4.65,20y,20-Year Treasury Rate
1966-05-01,GS20,4.69,20y,20-Year Treasury Rate
1966-06-01,GS20,4.73,20y,20-Year Treasury Rate
1966-07-01,GS20,4.84,20y,20-Year Treasury Rate
1966-08-01,GS20,4.95,20y,20-Year Treasury Rate
1966-09-01,GS20,4.94,20y,20-Year Treasury Rate
1966-10-01,GS20,4.83,20y,20-Year Treasury Rate
1966-11-01,GS20,4.87,20y,20-Year Treasury Rate
1966-12-01,GS20,4.76,20y,20-Year Treasury Rate
1967-01-01,GS20,4.51,20y,20-Year Treasury Rate
1967-02-01,GS20,4.61,20y,20-Year Treasury Rate
1967-03-01,GS20,4.57,20y,20-Year Treasury Rate
1967-04-01,GS20,4.64,20y,20-Year Treasury Rate
1967-05-01,GS20,4.9,20y,20-Year Treasury Rate
1967-06-01,GS20,4.99,20y,20-Year Treasury Rate
1967-07-01,GS20,5.01,20y,20-Year Treasury Rate
1967-08-01,GS20,5.12,20y,20-Year Treasury Rate
1967-09-01,GS20,5.16,20y,20-Year Treasury Rate
1967-10-01,GS20,5.36,20y,20-Year Treasury Rate
1967-11-01,GS20,5.66,20y,20-Year Treasury Rate
1967-12-01,GS20,5.59,20y,20-Year Treasury Rate
1968-01-01,GS20,5.39,20y,20-Year Treasury Rate
1968-02-01,GS20,5.38,20y,20-Year Treasury Rate
1968-03-01,GS20,5.59,20y,20-Year Treasury Rate
1968-04-01,GS20,5.46,20y,20-Year Treasury Rate
1968-05-01,GS20,5.55,20y,20-Year Treasury Rate
1968-06-01,GS20,5.4,20y,20-Year Treasury Rate
1968-07-01,GS20,5.29,20y,20-Year Treasury Rate
1968-08-01,GS20,5.23,20y,20-Year Treasury Rate
1968-09-01,GS20,5.28,20y,20-Year Treasury Rate
1968-10-01,GS20,5.44,20y,20-Year Treasury Rate
1968-11-01,GS20,5.56,20y,20-Year Treasury Rate
1968-12-01,GS20,5.88,20y,20-Year Treasury Rate
1969-01-01,GS20,5.99,20y,20-Year Treasury Rate
1969-02-01,GS20,6.11,20y,20-Year Treasury Rate
1969-03-01,GS20,6.22,20y,20-Year Treasury Rate
1969-04-01,GS20,6.03,20y,20-Year Treasury Rate
1969-05-01,GS20,6.11,20y,20-Year Treasury Rate
1969-06-01,GS20,6.28,20y,20-Year Treasury Rate
1969-07-01,GS20,6.27,20y,20-Year Treasury Rate
1969-08-01,GS20,6.22,20y,20-Year Treasury Rate
1969-09-01,GS20,6.55,20y,20-Year Treasury Rate
1969-10-01,GS20,6.49,20y,20-Year Treasury Rate
1969-11-01,GS20,6.74,20y,20-Year Treasury Rate
1969-12-01,GS20,6.91,20y,20-Year Treasury Rate
1970-01-01,GS20,6.92,20y,20-Year Treasury Rate
1970-02-01,GS20,6.67,20y,20-Year Treasury Rate
1970-03-01,GS20,6.72,20y,20-Year Treasury Rate
1970-04-01,GS20,6.85,20y,20-Year Treasury Rate
1970-05-01,GS20,7.24,20y,20-Year Treasury Rate
1970-06-01,GS20,7.34,20y,20-Year Treasury Rate
1970-07-01,GS20,6.92,20y,20-Year Treasury Rate
1970-08-01,GS20,7.07,20y,20-Year Treasury Rate
1970-09-01,GS20,6.88,20y,20-Year Treasury Rate
1970-10-01,GS20,6.88,20y,20-Year Treasury Rate
1970-11-01,GS20,6.58,20y,20-Year Treasury Rate
1970-12-01,GS20,6.28,20y,20-Year Treasury Rate
1971-01-01,GS20,6.18,20y,20-Year Treasury Rate
1971-02-01,GS20,6.14,20y,20-Year Treasury Rate
1971-03-01,GS20,5.94,20y,20-Year Treasury Rate
1971-04-01,GS20,6,20y,20-Year Treasury Rate
1971-05-01,GS20,6.32,20y,20-Year Treasury Rate
1971-06-01,GS20,6.38,20y,20-Year Treasury Rate
1971-07-01,GS20,6.38,20y,20-Year Treasury Rate
1971-08-01,GS20,6.27,20y,20-Year Treasury Rate
1971-09-01,GS20,6.05,20y,20-Year Treasury Rate
1971-10-01,GS20,5.92,20y,20-Year Treasury Rate
1971-11-01,GS20,5.86,20y,20-Year Treasury Rate
1971-12-01,GS20,6,20y,20-Year Treasury Rate
1972-01-01,GS20,6.01,20y,20-Year Treasury Rate
1972-02-01,GS20,6.06,20y,20-Year Treasury Rate
1972-03-01,GS20,6.06,20y,20-Year Treasury Rate
1972-04-01,GS20,6.16,20y,20-Year Treasury Rate
1972-05-01,GS20,6.07,20y,20-Year Treasury Rate
1972-06-01,GS20,6.01,20y,20-Year Treasury Rate
1972-07-01,GS20,6.01,20y,20-Year Treasury Rate
1972-08-01,GS20,5.94,20y,20-Year Treasury Rate
1972-09-01,GS20,6.05,20y,20-Year Treasury Rate
1972-10-01,GS20,6,20y,20-Year Treasury Rate
1972-11-01,GS20,5.79,20y,20-Year Treasury Rate
1972-12-01,GS20,5.96,20y,20-Year Treasury Rate
1973-01-01,GS20,6.78,20y,20-Year Treasury Rate
1973-02-01,GS20,6.88,20y,20-Year Treasury Rate
1973-03-01,GS20,6.91,20y,20-Year Treasury Rate
1973-04-01,GS20,6.86,20y,20-Year Treasury Rate
1973-05-01,GS20,6.99,20y,20-Year Treasury Rate
1973-06-01,GS20,7.06,20y,20-Year Treasury Rate
1973-07-01,GS20,7.29,20y,20-Year Treasury Rate
1973-08-01,GS20,7.61,20y,20-Year Treasury Rate
1973-09-01,GS20,7.25,20y,20-Year Treasury Rate
1973-10-01,GS20,7.18,20y,20-Year Treasury Rate
1973-11-01,GS20,7.3,20y,20-Year Treasury Rate
1973-12-01,GS20,7.29,20y,20-Year Treasury Rate
1974-01-01,GS20,7.48,20y,20-Year Treasury Rate
1974-02-01,GS20,7.46,20y,20-Year Treasury Rate
1974-03-01,GS20,7.73,20y,20-Year Treasury Rate
1974-04-01,GS20,8.01,20y,20-Year Treasury Rate
1974-05-01,GS20,8.14,20y,20-Year Treasury Rate
1974-06-01,GS20,8.1,20y,20-Year Treasury Rate
1974-07-01,GS20,8.26,20y,20-Year Treasury Rate
1974-08-01,GS20,8.6,20y,20-Year Treasury Rate
1974-09-01,GS20,8.6,20y,20-Year Treasury Rate
1974-10-01,GS20,8.37,20y,20-Year Treasury Rate
1974-11-01,GS20,7.99,20y,20-Year Treasury Rate
1974-12-01,GS20,7.91,20y,20-Year Treasury Rate
1975-01-01,GS20,7.88,20y,20-Year Treasury Rate
1975-02-01,GS20,7.71,20y,20-Year Treasury Rate
1975-03-01,GS20,7.99,20y,20-Year Treasury Rate
1975-04-01,GS20,8.36,20y,20-Year Treasury Rate
1975-05-01,GS20,8.22,20y,20-Year Treasury Rate
1975-06-01,GS20,8.04,20y,20-Year Treasury Rate
1975-07-01,GS20,8.17,20y,20-Year Treasury Rate
1975-08-01,GS20,8.5,20y,20-Year Treasury Rate
1975-09-01,GS20,8.57,20y,20-Year Treasury Rate
1975-10-01,GS20,8.35,20y,20-Year Treasury Rate
1975-11-01,GS20,8.28,20y,20-Year Treasury Rate
1975-12-01,GS20,8.23,20y,20-Year Treasury Rate
1976-01-01,GS20,8.01,20y,20-Year Treasury Rate
1976-02-01,GS20,8.03,20y,20-Year Treasury Rate
1976-03-01,GS20,7.97,20y,20-Year Treasury Rate
1976-04-01,GS20,7.86,20y,20-Year Treasury Rate
1976-05-01,GS20,8.13,20y,20-Year Treasury Rate
1976-06-01,GS20,8.03,20y,20-Year Treasury Rate
1976-07-01,GS20,8,20y,20-Year Treasury Rate
1976-08-01,GS20,7.91,20y,20-Year Treasury Rate
1976-09-01,GS20,7.78,20y,20-Year Treasury Rate
